event_id,user_id,event_name,event_timestamp,device_type,country,plan_type
45712,3922,login,2024-05-26 11:28:00,ios,CA,basic
45713,3922,feature_use,2024-05-28 13:01:00,ios,CA,basic
45714,3922,feature_use,2024-05-31 13:20:00,ios,CA,basic
45715,3922,feature_use,2024-05-31 15:19:00,ios,CA,basic
45716,3922,feature_use,2024-06-03 16:59:00,ios,CA,basic
45717,3922,login,2024-06-06 18:08:00,ios,CA,basic
45718,3922,login,2024-06-09 18:42:00,ios,CA,basic
45719,3922,login,2024-06-10 19:19:00,ios,CA,basic
45720,3922,login,2024-06-12 20:51:00,ios,CA,basic
45721,3922,feature_use,2024-06-14 22:05:00,ios,CA,basic
45722,3922,feature_use,2024-06-16 22:17:00,ios,CA,basic
45723,3922,login,2024-06-20 00:13:00,ios,CA,basic
45724,3922,login,2024-06-20 01:45:00,ios,CA,basic
45725,3922,feature_use,2024-06-21 02:56:00,ios,CA,basic
45726,3922,login,2024-06-23 03:31:00,ios,CA,basic
45727,3922,login,2024-06-28 04:08:00,ios,CA,basic
45728,3923,landing_page,2024-09-03 13:30:00,ios,AU,
45729,3923,signup,2024-09-03 14:06:00,ios,AU,free
45730,3923,verify_email,2024-09-03 14:57:00,ios,AU,free
45731,3923,login,2024-09-03 15:24:00,ios,AU,free
45732,3923,start_trial,2024-09-03 15:47:00,ios,AU,basic
45733,3923,subscribe,2024-09-03 16:13:00,ios,AU,pro
45734,3923,login,2024-09-03 16:28:00,ios,AU,pro
45735,3923,feature_use,2024-09-05 17:24:00,ios,AU,pro
45736,3923,login,2024-09-08 18:47:00,ios,AU,pro
45737,3923,login,2024-09-13 20:21:00,ios,AU,pro
45738,3923,feature_use,2024-09-15 20:47:00,ios,AU,pro
45739,3923,feature_use,2024-09-18 21:22:00,ios,AU,pro
45740,3923,feature_use,2024-09-20 22:04:00,ios,AU,pro
45741,3923,login,2024-09-20 23:41:00,ios,AU,pro
45742,3923,login,2024-09-23 01:10:00,ios,AU,pro
45743,3923,feature_use,2024-09-27 02:18:00,ios,AU,pro
45744,3923,feature_use,2024-09-30 03:59:00,ios,AU,pro
45745,3923,feature_use,2024-10-02 05:43:00,ios,AU,pro
45746,3923,login,2024-10-02 06:28:00,ios,AU,pro
45747,3923,login,2024-10-07 07:58:00,ios,AU,pro
45748,3923,login,2024-10-07 09:42:00,ios,AU,pro
45749,3924,landing_page,2024-06-04 15:50:00,ios,AU,
45750,3924,signup,2024-06-04 16:41:00,ios,AU,free
45751,3924,verify_email,2024-06-04 16:53:00,ios,AU,free
45752,3924,login,2024-06-04 17:52:00,ios,AU,free
45753,3924,start_trial,2024-06-04 18:24:00,ios,AU,basic
45754,3924,subscribe,2024-06-04 19:15:00,ios,AU,pro
45755,3924,feature_use,2024-06-04 19:20:00,ios,AU,pro
45756,3924,feature_use,2024-06-09 19:40:00,ios,AU,pro
45757,3924,feature_use,2024-06-10 21:14:00,ios,AU,pro
45758,3924,cancel,2024-06-10 21:56:00,ios,AU,pro
45759,3925,landing_page,2024-09-19 13:45:00,ios,IN,
45760,3926,landing_page,2024-10-08 11:36:00,ios,UK,
45761,3926,signup,2024-10-08 12:30:00,ios,UK,free
45762,3926,verify_email,2024-10-08 13:18:00,ios,UK,free
45763,3926,login,2024-10-08 14:00:00,ios,UK,free
45764,3926,start_trial,2024-10-08 14:56:00,ios,UK,basic
45765,3926,subscribe,2024-10-08 15:34:00,ios,UK,pro
45766,3926,feature_use,2024-10-08 16:13:00,ios,UK,pro
45767,3926,login,2024-10-12 17:47:00,ios,UK,pro
45768,3926,feature_use,2024-10-15 18:09:00,ios,UK,pro
45769,3926,feature_use,2024-10-17 19:19:00,ios,UK,pro
45770,3926,feature_use,2024-10-20 19:53:00,ios,UK,pro
45771,3926,login,2024-10-21 20:56:00,ios,UK,pro
45772,3926,login,2024-10-25 21:41:00,ios,UK,pro
45773,3926,feature_use,2024-10-30 22:42:00,ios,UK,pro
45774,3926,cancel,2024-10-31 00:27:00,ios,UK,pro
45775,3927,landing_page,2024-04-23 08:55:00,web,IN,
45776,3927,signup,2024-04-23 09:41:00,web,IN,free
45777,3927,verify_email,2024-04-23 10:17:00,web,IN,free
45778,3927,login,2024-04-23 11:03:00,web,IN,free
45779,3927,start_trial,2024-04-23 11:43:00,web,IN,basic
45780,3927,subscribe,2024-04-23 12:35:00,web,IN,pro
45781,3927,feature_use,2024-04-23 13:35:00,web,IN,pro
45782,3927,feature_use,2024-04-28 15:29:00,web,IN,pro
45783,3927,feature_use,2024-04-30 17:13:00,web,IN,pro
45784,3927,feature_use,2024-05-01 17:37:00,web,IN,pro
45785,3927,login,2024-05-06 18:36:00,web,IN,pro
45786,3927,login,2024-05-08 19:34:00,web,IN,pro
45787,3927,feature_use,2024-05-13 20:44:00,web,IN,pro
45788,3927,login,2024-05-14 21:19:00,web,IN,pro
45789,3927,feature_use,2024-05-19 22:59:00,web,IN,pro
45790,3927,feature_use,2024-05-22 00:11:00,web,IN,pro
45791,3927,cancel,2024-05-25 01:24:00,web,IN,pro
45792,3928,landing_page,2024-09-22 00:23:00,ios,AU,
45793,3928,signup,2024-09-22 01:06:00,ios,AU,free
45794,3928,verify_email,2024-09-22 01:56:00,ios,AU,free
45795,3928,login,2024-09-22 02:36:00,ios,AU,free
45796,3928,start_trial,2024-09-22 03:30:00,ios,AU,basic
45797,3928,subscribe,2024-09-22 03:39:00,ios,AU,pro
45798,3928,login,2024-09-22 04:02:00,ios,AU,pro
45799,3928,login,2024-09-27 05:31:00,ios,AU,pro
45800,3928,login,2024-09-29 06:14:00,ios,AU,pro
45801,3928,login,2024-10-03 07:10:00,ios,AU,pro
45802,3928,feature_use,2024-10-05 08:17:00,ios,AU,pro
45803,3928,feature_use,2024-10-08 10:10:00,ios,AU,pro
45804,3928,login,2024-10-12 12:03:00,ios,AU,pro
45805,3928,login,2024-10-13 13:27:00,ios,AU,pro
45806,3928,feature_use,2024-10-13 13:50:00,ios,AU,pro
45807,3928,login,2024-10-13 14:15:00,ios,AU,pro
45808,3928,feature_use,2024-10-18 16:09:00,ios,AU,pro
45809,3929,landing_page,2024-10-19 06:26:00,ios,IN,
45810,3929,signup,2024-10-19 07:19:00,ios,IN,free
45811,3929,verify_email,2024-10-19 07:35:00,ios,IN,free
45812,3929,login,2024-10-19 08:35:00,ios,IN,free
45813,3929,start_trial,2024-10-19 08:59:00,ios,IN,basic
45814,3929,subscribe,2024-10-19 09:55:00,ios,IN,pro
45815,3929,feature_use,2024-10-19 10:09:00,ios,IN,pro
45816,3929,login,2024-10-24 11:24:00,ios,IN,pro
45817,3929,login,2024-10-26 12:55:00,ios,IN,pro
45818,3929,feature_use,2024-10-27 13:19:00,ios,IN,pro
45819,3929,login,2024-10-28 14:32:00,ios,IN,pro
45820,3929,feature_use,2024-10-28 16:02:00,ios,IN,pro
45821,3929,login,2024-10-30 17:38:00,ios,IN,pro
45822,3929,login,2024-11-02 18:16:00,ios,IN,pro
45823,3929,feature_use,2024-11-05 20:13:00,ios,IN,pro
45824,3929,feature_use,2024-11-09 21:20:00,ios,IN,pro
45825,3929,feature_use,2024-11-14 21:46:00,ios,IN,pro
45826,3929,feature_use,2024-11-18 22:44:00,ios,IN,pro
45827,3929,feature_use,2024-11-19 23:05:00,ios,IN,pro
45828,3929,feature_use,2024-11-22 00:38:00,ios,IN,pro
45829,3930,landing_page,2024-06-09 13:46:00,ios,UK,
45830,3930,signup,2024-06-09 14:05:00,ios,UK,free
45831,3930,verify_email,2024-06-09 14:10:00,ios,UK,free
45832,3930,login,2024-06-09 14:41:00,ios,UK,free
45833,3930,start_trial,2024-06-09 15:11:00,ios,UK,basic
45834,3930,login,2024-06-09 15:17:00,ios,UK,basic
45835,3930,login,2024-06-09 16:18:00,ios,UK,basic
45836,3930,feature_use,2024-06-09 17:56:00,ios,UK,basic
45837,3930,login,2024-06-13 18:07:00,ios,UK,basic
45838,3930,login,2024-06-15 18:29:00,ios,UK,basic
45839,3930,feature_use,2024-06-19 20:16:00,ios,UK,basic
45840,3930,feature_use,2024-06-20 21:40:00,ios,UK,basic
45841,3930,feature_use,2024-06-23 21:51:00,ios,UK,basic
45842,3930,feature_use,2024-06-26 23:43:00,ios,UK,basic
45843,3930,login,2024-06-27 00:22:00,ios,UK,basic
45844,3930,feature_use,2024-07-01 00:59:00,ios,UK,basic
45845,3930,feature_use,2024-07-06 01:31:00,ios,UK,basic
45846,3930,feature_use,2024-07-10 01:43:00,ios,UK,basic
45847,3930,login,2024-07-14 03:29:00,ios,UK,basic
45848,3930,feature_use,2024-07-16 04:50:00,ios,UK,basic
45849,3930,login,2024-07-18 05:18:00,ios,UK,basic
45850,3931,landing_page,2024-10-18 02:45:00,web,AU,
45851,3931,signup,2024-10-18 03:14:00,web,AU,free
45852,3931,verify_email,2024-10-18 03:48:00,web,AU,free
45853,3931,login,2024-10-18 04:28:00,web,AU,free
45854,3931,start_trial,2024-10-18 04:43:00,web,AU,basic
45855,3931,feature_use,2024-10-18 05:31:00,web,AU,basic
45856,3931,feature_use,2024-10-23 06:02:00,web,AU,basic
45857,3931,login,2024-10-25 07:40:00,web,AU,basic
45858,3931,feature_use,2024-10-29 08:26:00,web,AU,basic
45859,3931,feature_use,2024-11-03 08:43:00,web,AU,basic
45860,3931,login,2024-11-04 09:42:00,web,AU,basic
45861,3931,login,2024-11-08 10:47:00,web,AU,basic
45862,3931,feature_use,2024-11-09 11:29:00,web,AU,basic
45863,3931,feature_use,2024-11-13 12:49:00,web,AU,basic
45864,3931,feature_use,2024-11-15 14:32:00,web,AU,basic
45865,3931,login,2024-11-19 16:01:00,web,AU,basic
45866,3931,feature_use,2024-11-20 17:39:00,web,AU,basic
45867,3931,login,2024-11-23 18:40:00,web,AU,basic
45868,3932,landing_page,2024-08-16 15:29:00,ios,IN,
45869,3932,signup,2024-08-16 15:44:00,ios,IN,free
45870,3933,landing_page,2024-02-07 02:15:00,web,US,
45871,3934,landing_page,2024-07-13 23:02:00,android,CA,
45872,3934,signup,2024-07-13 23:38:00,android,CA,free
45873,3934,verify_email,2024-07-14 00:35:00,android,CA,free
45874,3934,login,2024-07-14 01:01:00,android,CA,free
45875,3934,start_trial,2024-07-14 01:52:00,android,CA,basic
45876,3934,subscribe,2024-07-14 02:15:00,android,CA,pro
45877,3934,login,2024-07-14 02:35:00,android,CA,pro
45878,3934,feature_use,2024-07-19 02:57:00,android,CA,pro
45879,3934,feature_use,2024-07-21 03:41:00,android,CA,pro
45880,3934,login,2024-07-24 04:16:00,android,CA,pro
45881,3934,feature_use,2024-07-28 05:35:00,android,CA,pro
45882,3934,login,2024-08-01 05:58:00,android,CA,pro
45883,3934,login,2024-08-05 07:14:00,android,CA,pro
45884,3934,login,2024-08-08 08:55:00,android,CA,pro
45885,3934,login,2024-08-08 10:09:00,android,CA,pro
45886,3934,feature_use,2024-08-13 12:07:00,android,CA,pro
45887,3935,landing_page,2024-05-23 04:36:00,android,US,
45888,3935,signup,2024-05-23 04:45:00,android,US,free
45889,3936,landing_page,2024-03-30 22:28:00,android,UK,
45890,3936,signup,2024-03-30 23:08:00,android,UK,free
45891,3936,verify_email,2024-03-30 23:31:00,android,UK,free
45892,3936,login,2024-03-31 00:05:00,android,UK,free
45893,3936,start_trial,2024-03-31 00:10:00,android,UK,basic
45894,3936,subscribe,2024-03-31 01:07:00,android,UK,pro
45895,3936,login,2024-03-31 01:26:00,android,UK,pro
45896,3936,login,2024-04-04 02:23:00,android,UK,pro
45897,3936,feature_use,2024-04-08 03:30:00,android,UK,pro
45898,3936,login,2024-04-13 03:50:00,android,UK,pro
45899,3936,feature_use,2024-04-14 04:04:00,android,UK,pro
45900,3936,feature_use,2024-04-17 05:20:00,android,UK,pro
45901,3936,feature_use,2024-04-19 05:37:00,android,UK,pro
45902,3936,feature_use,2024-04-19 07:37:00,android,UK,pro
45903,3936,feature_use,2024-04-20 07:50:00,android,UK,pro
45904,3936,feature_use,2024-04-22 09:29:00,android,UK,pro
45905,3936,login,2024-04-27 11:09:00,android,UK,pro
45906,3936,login,2024-04-29 13:02:00,android,UK,pro
45907,3936,feature_use,2024-05-01 13:57:00,android,UK,pro
45908,3936,feature_use,2024-05-02 15:17:00,android,UK,pro
45909,3936,feature_use,2024-05-03 15:38:00,android,UK,pro
45910,3936,feature_use,2024-05-06 15:50:00,android,UK,pro
45911,3936,feature_use,2024-05-06 16:01:00,android,UK,pro
45912,3936,feature_use,2024-05-11 17:51:00,android,UK,pro
45913,3936,login,2024-05-13 18:25:00,android,UK,pro
45914,3936,login,2024-05-18 19:06:00,android,UK,pro
45915,3936,cancel,2024-05-22 20:26:00,android,UK,pro
45916,3937,landing_page,2024-06-01 05:23:00,web,UK,
45917,3937,signup,2024-06-01 05:28:00,web,UK,free
45918,3938,landing_page,2024-04-19 20:05:00,ios,AU,
45919,3938,signup,2024-04-19 20:36:00,ios,AU,free
45920,3938,verify_email,2024-04-19 21:33:00,ios,AU,free
45921,3938,login,2024-04-19 22:19:00,ios,AU,free
45922,3938,start_trial,2024-04-19 22:57:00,ios,AU,basic
45923,3938,subscribe,2024-04-19 23:23:00,ios,AU,pro
45924,3938,feature_use,2024-04-19 23:30:00,ios,AU,pro
45925,3938,login,2024-04-25 00:59:00,ios,AU,pro
45926,3938,login,2024-04-25 02:24:00,ios,AU,pro
45927,3939,landing_page,2024-04-21 18:30:00,ios,AU,
45928,3939,signup,2024-04-21 18:40:00,ios,AU,free
45929,3939,verify_email,2024-04-21 19:24:00,ios,AU,free
45930,3939,login,2024-04-21 20:22:00,ios,AU,free
45931,3939,start_trial,2024-04-21 20:42:00,ios,AU,basic
45932,3939,subscribe,2024-04-21 21:41:00,ios,AU,pro
45933,3939,feature_use,2024-04-21 22:04:00,ios,AU,pro
45934,3939,login,2024-04-27 00:04:00,ios,AU,pro
45935,3939,feature_use,2024-04-27 01:25:00,ios,AU,pro
45936,3939,feature_use,2024-04-30 01:42:00,ios,AU,pro
45937,3939,login,2024-04-30 02:49:00,ios,AU,pro
45938,3939,login,2024-04-30 03:01:00,ios,AU,pro
45939,3939,login,2024-05-04 04:29:00,ios,AU,pro
45940,3939,feature_use,2024-05-05 06:20:00,ios,AU,pro
45941,3939,feature_use,2024-05-10 07:02:00,ios,AU,pro
45942,3939,login,2024-05-14 07:42:00,ios,AU,pro
45943,3939,feature_use,2024-05-15 07:58:00,ios,AU,pro
45944,3939,feature_use,2024-05-16 09:23:00,ios,AU,pro
45945,3939,login,2024-05-17 09:52:00,ios,AU,pro
45946,3939,cancel,2024-05-19 11:51:00,ios,AU,pro
45947,3940,landing_page,2024-09-28 22:20:00,ios,CA,
45948,3941,landing_page,2024-08-14 02:40:00,web,IN,
45949,3942,landing_page,2024-08-25 07:26:00,android,IN,
45950,3942,signup,2024-08-25 08:25:00,android,IN,free
45951,3942,verify_email,2024-08-25 08:42:00,android,IN,free
45952,3942,login,2024-08-25 08:48:00,android,IN,free
45953,3942,start_trial,2024-08-25 08:58:00,android,IN,basic
45954,3942,subscribe,2024-08-25 09:34:00,android,IN,pro
45955,3942,feature_use,2024-08-25 10:32:00,android,IN,pro
45956,3942,feature_use,2024-08-27 12:30:00,android,IN,pro
45957,3942,feature_use,2024-08-30 13:14:00,android,IN,pro
45958,3942,login,2024-09-04 13:58:00,android,IN,pro
45959,3942,feature_use,2024-09-08 15:34:00,android,IN,pro
45960,3942,login,2024-09-11 17:22:00,android,IN,pro
45961,3942,feature_use,2024-09-14 19:19:00,android,IN,pro
45962,3942,feature_use,2024-09-18 20:12:00,android,IN,pro
45963,3942,login,2024-09-21 21:18:00,android,IN,pro
45964,3942,login,2024-09-25 23:10:00,android,IN,pro
45965,3942,feature_use,2024-09-27 00:40:00,android,IN,pro
45966,3942,feature_use,2024-09-29 00:54:00,android,IN,pro
45967,3942,login,2024-10-03 02:03:00,android,IN,pro
45968,3942,feature_use,2024-10-05 02:54:00,android,IN,pro
45969,3942,feature_use,2024-10-09 03:15:00,android,IN,pro
45970,3943,landing_page,2024-09-01 06:46:00,web,AU,
45971,3943,signup,2024-09-01 07:46:00,web,AU,free
45972,3944,landing_page,2024-04-08 11:49:00,web,AU,
45973,3944,signup,2024-04-08 12:20:00,web,AU,free
45974,3944,verify_email,2024-04-08 12:34:00,web,AU,free
45975,3944,login,2024-04-08 12:53:00,web,AU,free
45976,3944,start_trial,2024-04-08 13:32:00,web,AU,basic
45977,3944,subscribe,2024-04-08 14:28:00,web,AU,pro
45978,3944,feature_use,2024-04-08 14:37:00,web,AU,pro
45979,3944,feature_use,2024-04-13 15:34:00,web,AU,pro
45980,3944,feature_use,2024-04-14 16:14:00,web,AU,pro
45981,3944,login,2024-04-15 17:29:00,web,AU,pro
45982,3944,login,2024-04-15 18:40:00,web,AU,pro
45983,3944,feature_use,2024-04-17 19:02:00,web,AU,pro
45984,3944,login,2024-04-20 20:01:00,web,AU,pro
45985,3944,login,2024-04-22 21:47:00,web,AU,pro
45986,3944,login,2024-04-25 23:22:00,web,AU,pro
45987,3944,feature_use,2024-04-30 23:32:00,web,AU,pro
45988,3944,login,2024-05-02 23:47:00,web,AU,pro
45989,3944,feature_use,2024-05-08 00:53:00,web,AU,pro
45990,3944,login,2024-05-12 01:19:00,web,AU,pro
45991,3944,login,2024-05-14 02:59:00,web,AU,pro
45992,3944,login,2024-05-19 03:12:00,web,AU,pro
45993,3944,feature_use,2024-05-19 04:18:00,web,AU,pro
45994,3944,login,2024-05-24 06:03:00,web,AU,pro
45995,3944,login,2024-05-27 07:22:00,web,AU,pro
45996,3944,login,2024-05-27 08:13:00,web,AU,pro
45997,3944,feature_use,2024-06-01 09:22:00,web,AU,pro
45998,3944,cancel,2024-06-01 10:15:00,web,AU,pro
45999,3945,landing_page,2024-07-20 18:48:00,android,US,
46000,3945,signup,2024-07-20 19:13:00,android,US,free
46001,3945,verify_email,2024-07-20 20:12:00,android,US,free
46002,3945,login,2024-07-20 21:01:00,android,US,free
46003,3945,start_trial,2024-07-20 22:01:00,android,US,basic
46004,3945,subscribe,2024-07-20 22:34:00,android,US,pro
46005,3945,feature_use,2024-07-20 22:57:00,android,US,pro
46006,3945,login,2024-07-21 23:35:00,android,US,pro
46007,3945,login,2024-07-27 01:00:00,android,US,pro
46008,3945,login,2024-07-29 02:11:00,android,US,pro
46009,3945,feature_use,2024-08-03 02:49:00,android,US,pro
46010,3945,feature_use,2024-08-03 03:59:00,android,US,pro
46011,3945,login,2024-08-05 05:40:00,android,US,pro
46012,3945,login,2024-08-06 07:28:00,android,US,pro
46013,3945,login,2024-08-10 08:37:00,android,US,pro
46014,3945,feature_use,2024-08-15 10:10:00,android,US,pro
46015,3945,feature_use,2024-08-20 11:49:00,android,US,pro
46016,3945,feature_use,2024-08-24 13:04:00,android,US,pro
46017,3945,login,2024-08-29 14:00:00,android,US,pro
46018,3945,login,2024-09-01 14:23:00,android,US,pro
46019,3945,login,2024-09-06 14:49:00,android,US,pro
46020,3945,login,2024-09-07 15:04:00,android,US,pro
46021,3945,login,2024-09-08 16:27:00,android,US,pro
46022,3945,login,2024-09-09 17:24:00,android,US,pro
46023,3945,feature_use,2024-09-10 19:12:00,android,US,pro
46024,3945,login,2024-09-14 20:12:00,android,US,pro
46025,3946,landing_page,2024-03-29 08:17:00,web,US,
46026,3946,signup,2024-03-29 09:09:00,web,US,free
46027,3947,landing_page,2024-09-13 18:39:00,android,UK,
46028,3947,signup,2024-09-13 19:25:00,android,UK,free
46029,3947,verify_email,2024-09-13 20:13:00,android,UK,free
46030,3947,login,2024-09-13 20:33:00,android,UK,free
46031,3947,start_trial,2024-09-13 20:51:00,android,UK,basic
46032,3947,subscribe,2024-09-13 21:46:00,android,UK,pro
46033,3947,login,2024-09-13 22:27:00,android,UK,pro
46034,3947,feature_use,2024-09-13 22:55:00,android,UK,pro
46035,3947,login,2024-09-15 23:18:00,android,UK,pro
46036,3947,login,2024-09-15 23:38:00,android,UK,pro
46037,3947,feature_use,2024-09-18 00:33:00,android,UK,pro
46038,3947,feature_use,2024-09-23 01:13:00,android,UK,pro
46039,3947,cancel,2024-09-25 01:53:00,android,UK,pro
46040,3948,landing_page,2024-08-21 08:51:00,ios,UK,
46041,3948,signup,2024-08-21 08:59:00,ios,UK,free
46042,3948,verify_email,2024-08-21 09:13:00,ios,UK,free
46043,3948,login,2024-08-21 09:28:00,ios,UK,free
46044,3948,start_trial,2024-08-21 09:38:00,ios,UK,basic
46045,3948,subscribe,2024-08-21 09:58:00,ios,UK,pro
46046,3948,feature_use,2024-08-21 10:30:00,ios,UK,pro
46047,3948,feature_use,2024-08-26 11:05:00,ios,UK,pro
46048,3948,login,2024-08-29 11:50:00,ios,UK,pro
46049,3948,login,2024-08-30 12:39:00,ios,UK,pro
46050,3948,feature_use,2024-09-04 13:21:00,ios,UK,pro
46051,3948,login,2024-09-08 14:37:00,ios,UK,pro
46052,3948,login,2024-09-10 15:45:00,ios,UK,pro
46053,3948,login,2024-09-11 17:18:00,ios,UK,pro
46054,3948,login,2024-09-14 18:00:00,ios,UK,pro
46055,3948,login,2024-09-19 19:04:00,ios,UK,pro
46056,3948,login,2024-09-20 20:56:00,ios,UK,pro
46057,3948,login,2024-09-20 21:14:00,ios,UK,pro
46058,3948,feature_use,2024-09-21 22:05:00,ios,UK,pro
46059,3948,login,2024-09-24 23:14:00,ios,UK,pro
46060,3948,login,2024-09-24 23:50:00,ios,UK,pro
46061,3948,login,2024-09-26 00:30:00,ios,UK,pro
46062,3948,feature_use,2024-09-26 01:19:00,ios,UK,pro
46063,3948,login,2024-09-30 02:50:00,ios,UK,pro
46064,3948,login,2024-10-04 03:17:00,ios,UK,pro
46065,3949,landing_page,2024-04-30 06:33:00,ios,IN,
46066,3949,signup,2024-04-30 07:22:00,ios,IN,free
46067,3950,landing_page,2024-10-16 15:35:00,android,IN,
46068,3950,signup,2024-10-16 16:05:00,android,IN,free
46069,3950,verify_email,2024-10-16 16:12:00,android,IN,free
46070,3950,login,2024-10-16 16:42:00,android,IN,free
46071,3950,start_trial,2024-10-16 17:35:00,android,IN,basic
46072,3950,subscribe,2024-10-16 17:59:00,android,IN,pro
46073,3950,feature_use,2024-10-16 18:44:00,android,IN,pro
46074,3950,login,2024-10-20 19:40:00,android,IN,pro
46075,3950,login,2024-10-22 20:52:00,android,IN,pro
46076,3950,feature_use,2024-10-24 22:33:00,android,IN,pro
46077,3950,feature_use,2024-10-28 23:02:00,android,IN,pro
46078,3950,login,2024-10-30 23:33:00,android,IN,pro
46079,3950,login,2024-11-04 23:59:00,android,IN,pro
46080,3950,feature_use,2024-11-08 01:54:00,android,IN,pro
46081,3950,feature_use,2024-11-10 02:14:00,android,IN,pro
46082,3950,feature_use,2024-11-13 02:39:00,android,IN,pro
46083,3950,login,2024-11-15 04:22:00,android,IN,pro
